Date,Time,Otters,hSeals,eSeals
3/27/21,1130,2,39,0
3/28/21,1200,2,18,0
3/29/21,1530,0,71,0
3/30/21,1730,0,72,0
3/31/21,1315,0,21,0
4/1/21,1430,0,26,0
4/2/21,1645,0,37,0
4/3/21,1645,0,37,0
4/4/21,1730,0,42,0
4/5/21,1315,0,50,0
4/6/21,1300,0,56,0
4/7/21,1345,0,61,0
4/8/21,1500,0,59,0
4/9/21,1230,0,82,0
4/10/21,1430,0,118,0
4/11/21,1600,0,125,0
4/12/21,1600,0,127,0
4/13/21,1800,0,125,0
4/14/21,1330,0,84,0
4/15/21,1230,0,61,0
4/16/21,1600,0,84,0
4/17/21,1400,0,78,0
4/18/21,1345,0,79,0
4/19/21,1630,0,78,0
4/20/21,1130,0,90,0
4/21/21,1500,1,111,0
4/22/21,1200,0,94,0
4/23/21,1300,0,74,0
4/24/21,1420,0,99,0
4/25/21,1400,0,94,0
4/26/21,1430,0,113,1
4/27/21,1400,0,114,1
4/28/21,1445,0,105,1
4/29/21,0,0,0,0
4/30/21,1445,0,100,0
5/1/21,1300,0,82,0
5/2/21,1330,0,88,0
5/3/21,1300,0,64,0
5/4/21,1200,0,77,0
5/5/21,1415,0,100,0
5/6/21,1230,0,90,0
5/7/21,1230,0,117,0
5/8/21,1230,0,105,0
5/9/21,1130,1,97,0
5/10/21,1300,0,104,0
5/11/21,1300,0,97,0
5/12/21,1300,0,79,0
5/13/21,1245,0,68,0
5/14/21,1330,0,80,0
5/15/21,1145,0,65,0
5/16/21,1100,0,63,0
5/18/21,1230,0,64,0
5/19/21,900,0,80,0
5/20/21,1200,0,82,0
5/21/21,1200,0,104,0
5/22/21,1300,0,87,0
5/23/21,1200,0,75,0
5/24/21,1130,0,71,0
5/25/21,1300,0,92,0
5/26/21,1345,0,94,0
5/27/21,1330,0,55,0
5/28/21,1245,0,70,0
5/29/21,1000,0,65,0
5/31/21,1100,0,51,0
6/1/21,1200,0,53,0
6/2/21,1200,0,76,0
6/3/21,1200,0,103,0
6/4/21,730,0,94,0
6/5/21,730,0,101,0
6/6/21,1230,0,165,1
6/7/21,1245,0,191,1
6/8/21,1120,0,143,1
6/9/21,700,0,107,1
6/10/21,1200,0,57,0
6/11/21,730,0,70,0
6/12/21,645,0,77,0
6/13/21,730,0,108,0
6/14/21,1130,0,62,0
6/15/21,645,0,125,1
6/16/21,1345,0,163,1
6/17/21,700,0,147,1
6/18/21,645,0,145,0
6/19/21,1330,0,92,0
6/20/21,700,0,90,0
6/21/21,1230,0,99,1
6/22/21,1330,0,113,1
6/23/21,1330,0,130,1
6/24/21,1400,0,99,1
6/25/21,700,0,82,1
6/26/21,700,0,104,1
6/27/21,700,0,153,0
6/28/21,700,0,152,1
6/29/21,1140,0,126,1
6/30/21,1000,0,151,1
7/1/21,1030,0,147,1
7/2/21,700,0,157,1
7/3/21,700,0,148,1
7/5/21,700,0,98,1
7/6/21,1200,0,141,1
7/7/21,830,0,121,1
7/8/21,1000,0,149,0
7/9/21,1345,0,120,0
7/10/21,1115,0,98,0
7/12/21,1325,0,123,0
7/14/21,1630,0,96,0
7/15/21,700,0,56,0
7/17/21,830,0,77,0
7/18/21,1330,0,64,0
7/19/21,1315,0,72,0
7/20/21,730,0,57,1
7/21/21,1330,0,80,1
7/22/21,700,1,35,0
7/23/21,700,1,24,1
7/24/21,700,0,32,1
7/25/21,700,0,19,0
7/26/21,700,0,25,0
7/27/21,700,0,16,0
7/28/21,700,0,18,0
7/30/21,700,0,21,0
7/31/21,700,0,13,0
8/1/21,700,0,10,0
8/2/21,700,0,6,0
8/3/21,700,0,27,0
8/4/21,700,0,25,0
8/5/21,700,0,14,0
8/6/21,700,0,18,1
8/7/21,700,0,14,1
8/15/21,700,5,7,0
8/16/21,700,0,25,0
8/17/21,700,2,18,0
8/18/21,1120,0,1,0
8/19/21,700,0,18,0
8/21/21,715,0,7,0
8/22/21,700,0,15,0
8/23/21,1445,1,15,0
8/24/21,700,0,4,0
8/25/21,630,0,3,0
8/26/21,700,0,8,0
8/27/21,700,0,21,0
8/28/21,700,0,30,0
8/29/21,700,0,21,0
8/30/21,700,0,28,0
8/31/21,700,0,24,0
9/1/21,1230,1,35,0
9/4/21,1330,0,25,0
9/5/21,700,0,5,0
9/6/21,1200,0,3,0
9/7/21,700,0,10,0
9/8/21,700,1,19,0
9/9/21,700,0,23,0
9/10/21,700,0,26,0
9/11/21,1130,0,18,0
9/13/21,700,0,16,0
9/14/21,1400,2,33,0
9/15/21,1330,0,32,0
9/20/21,700,1,5,0
9/21/21,700,0,14,0
9/23/21,1530,0,16,0
9/24/21,700,1,34,0
9/25/21,700,0,30,0
9/26/21,700,1,5,0
9/27/21,700,2,28,0
10/1/21,700,1,5,0
10/2/21,700,0,34,0
10/3/21,1030,2,14,0
10/5/21,1730,1,53,0
10/6/21,700,0,30,0
10/7/21,700,0,24,0
10/14/21,700,2,39,0
10/15/21,1300,0,66,0
10/16/21,700,2,25,0
10/19/21,1530,0,45,0
10/20/21,1400,0,38,0
10/23/21,1830,0,90,0
10/26/21,1430,2,106,0
10/27/21,1330,1,89,0
10/28/21,700,1,19,0
10/30/21,1030,3,42,0
10/31/21,800,1,17,0
11/2/21,1300,0,76,0
11/4/21,1340,0,71,0
11/6/21,720,1,29,0
11/7/21,1230,0,29,0
11/10/21,1100,0,101,0
11/11/21,1145,1,31,0
11/12/21,1100,1,21,0
11/13/21,1120,0,59,0
11/15/21,1345,1,54,0
11/17/21,700,0,25,0
11/18/21,700,0,15,0
11/20/21,1140,0,80,0
11/21/21,700,0,18,0
11/22/21,645,0,10,0
11/23/21,645,2,15,0
11/24/21,1400,0,116,0
11/25/21,1230,2,73,0
11/26/21,700,0,17,0
11/27/21,1345,3,128,0
11/28/21,1430,0,11,0
11/29/21,1245,0,45,0
11/30/21,1400,0,65,0
12/1/21,700,1,4,0
12/2/21,1400,0,95,0
12/3/21,800,1,38,0
12/3/21,1500,0,88,0
12/4/21,1245,0,94,0
12/5/21,1145,0,57,0
12/6/21,1500,1,40,0
12/7/21,715,0,6,0
12/8/21,1150,1,50,0
12/9/21,1330,2,18,0
12/10/21,1600,0,148,0
12/11/21,1200,0,86,0
12/12/21,1245,0,84,0
12/15/21,930,0,122,0
12/16/21,1330,1,113,0
12/17/21,1315,0,134,0
12/18/21,1130,0,49,0
12/19/21,1245,1,56,0
12/20/21,1115,0,50,0
12/21/21,1515,0,56,0
12/23/21,1330,0,6,0
12/25/21,915,1,71,0
12/26/21,1515,0,133,0
12/27/21,1130,0,40,0
12/28/21,1230,0,109,0
12/29/21,1330,0,24,0
12/30/21,1415,0,130,0
12/31/21,1345,0,92,0
1/1/22,1330,2,123,0
1/2/22,1445,0,42,0
1/3/22,700,1,10,0
1/4/22,800,2,72,0
1/5/22,940,0,90,0
1/6/22,1345,0,51,0
1/7/22,1300,0,33,0
1/8/22,1345,0,99,0
1/9/22,1100,0,70,0
1/10/22,1130,0,25,0
1/11/22,1230,0,90,0
1/12/22,1300,0,125,0
1/13/22,1230,1,113,0
1/14/22,1530,0,93,0
1/15/22,1245,3,96,0
1/16/22,1215,1,108,0
1/17/22,1400,0,62,0
1/18/22,1115,0,45,0
1/19/22,1045,0,42,0
1/20/22,1400,0,64,0
1/21/22,1415,0,81,0
1/23/22,1300,0,31,0
1/24/22,1300,0,107,0
1/25/22,1100,0,105,0
1/26/22,1200,0,101,0
1/27/22,140,0,70,0
1/28/22,1315,0,35,0
1/29/22,700,1,10,0
2/6/22,1230,0,89,0
2/7/22,1315,0,46,0
2/8/22,1100,0,58,0
2/9/22,1200,0,41,0
2/10/22,1300,0,55,0
2/11/22,1300,0,29,0
2/13/22,1330,0,10,0
2/14/22,1545,0,28,0
2/15/22,1445,2,104,0
2/16/22,1130,0,103,0
2/17/22,1145,1,80,0
2/18/22,1330,0,50,0
2/19/22,1330,0,36,0
2/20/22,1245,0,37,0
2/21/22,1030,0,59,0
2/23/22,1500,2,71,0
2/24/22,1230,0,28,0
2/25/22,1645,0,10,0
2/27/22,1300,0,99,0
2/28/22,1130,1,70,0
3/1/22,1515,0,91,0
3/2/22,1300,0,93,0
3/3/22,1200,2,59,0
3/4/22,1300,0,16,0
3/5/22,1400,0,88,0
3/6/22,1500,0,109,0
3/7/22,1330,0,32,0
3/8/22,1300,0,8,0
3/9/22,1230,0,42,0
3/10/22,1110,0,62,0
3/11/22,1300,0,13,0
3/12/22,1130,1,17,0
3/13/22,1430,0,17,0
3/14/22,1330,0,109,0
3/15/22,1245,0,45,0
3/16/22,1300,0,81,0
3/17/22,1245,0,62,0
3/18/22,1115,0,29,0
3/19/22,1300,0,24,0
3/20/22,1230,0,74,0
3/21/22,1300,0,48,0
3/22/22,1800,0,38,0
3/23/22,1445,0,33,0
3/24/22,1130,0,16,0
3/25/22,1300,0,24,0
3/26/22,1230,0,37,0
3/27/22,1300,0,31,0
3/28/22,1250,0,57,0
3/29/22,1430,0,54,0
3/30/22,1500,0,57,0
3/31/22,1400,2,83,0
4/1/22,1230,0,69,0
4/2/22,1630,0,71,0
4/3/22,1600,0,83,0
4/4/22,1420,0,76,0
4/5/22,1615,0,63,0
4/6/22,1320,0,65,0
4/7/22,730,0,24,0
4/8/22,1600,0,48,0
4/9/22,1530,0,67,0
4/10/22,1130,0,63,0
4/11/22,1600,0,36,0
4/12/22,1300,0,84,0
4/13/22,1400,0,63,0
4/14/22,1400,0,56,0
4/15/22,1330,0,65,0
4/16/22,1630,0,63,1
4/19/22,1730,0,81,1
4/20/22,1600,0,80,0
4/21/22,1300,0,60,0
4/22/22,1330,0,107,0
4/23/22,1215,0,79,0
4/24/22,1330,0,79,0
4/25/22,1300,0,90,1
4/26/22,1245,0,102,0
4/27/22,1400,0,107,0
4/28/22,1415,0,103,0
4/29/22,1300,0,82,0
4/30/22,1245,0,94,0
5/1/22,1430,0,106,0
5/2/22,1300,0,76,0
5/3/22,1230,0,84,0
5/4/22,1500,0,84,0
5/5/22,1300,0,85,0
5/6/22,1345,0,87,1
5/7/22,1030,0,73,0
5/8/22,1145,0,94,0
5/9/22,1300,0,55,0
5/10/22,1240,0,46,0
5/11/22,1200,0,64,0
5/12/22,1245,0,64,0
5/13/22,1200,0,62,0
5/14/22,1415,0,60,0
5/15/22,0,0,0,0
5/16/22,1800,0,68,0
5/17/22,700,0,16,0
5/18/22,1415,0,64,0
5/19/22,1215,0,58,0
5/20/22,1445,0,62,0
5/21/22,1200,0,39,0
5/22/22,1300,0,48,0
5/23/22,1300,0,63,0
5/24/22,1200,1,50,0
5/25/22,1230,0,31,0
5/26/22,1230,0,44,0
5/27/22,1415,0,46,0
5/28/22,700,0,45,0
5/29/22,1130,0,94,0
5/30/22,1300,0,127,0
5/31/22,1200,0,117,0
6/1/22,1200,0,90,0
6/2/22,1000,0,80,0
6/3/22,700,0,70,0
6/4/22,1330,0,81,0
6/5/22,1300,0,51,0
6/6/22,730,0,94,0
6/7/22,1330,0,99,0
6/8/22,700,0,90,0
6/9/22,845,0,118,0
6/10/22,1300,0,99,0
6/11/22,700,2,92,0
6/12/22,1345,0,94,0
6/13/22,1700,0,144,0
6/14/22,1815,0,156,0
6/15/22,1920,0,101,0
6/16/22,1300,0,128,0
6/17/22,1930,0,116,0
6/18/22,1900,0,162,0
6/19/22,1300,0,107,0
6/20/22,930,0,78,0
6/21/22,1930,0,84,0
6/22/22,1500,0,114,0
6/23/22,1745,0,123,0
6/24/22,1720,1,137,0
6/25/22,630,0,75,0
6/26/22,1800,0,133,0
6/27/22,1630,0,135,0
6/28/22,1300,0,139,1
6/29/22,1400,0,158,1
6/30/22,900,0,125,0
7/1/22,1930,0,125,0
7/2/22,1315,0,141,0
7/3/22,1330,1,104,0
7/4/22,700,0,64,0
7/5/22,1300,0,56,0
7/6/22,700,2,98,0
7/7/22,1330,0,109,0
7/8/22,700,0,99,0
7/9/22,1330,0,103,0
7/10/22,1330,0,103,0
7/11/22,630,2,49,0
7/12/22,1330,1,96,1
7/13/22,1330,2,106,1
7/14/22,1200,0,106,0
7/15/22,645,0,49,0
7/16/22,630,0,55,0
7/17/22,1330,0,86,0
7/18/22,630,0,57,0
7/19/22,1300,1,69,0
7/20/22,645,0,46,0
7/21/22,1015,0,72,0
7/22/22,630,0,30,0
7/23/22,630,0,30,0
7/24/22,1130,1,67,0
7/25/22,630,0,22,0
7/26/22,1330,0,68,0
7/27/22,630,5,8,0
7/28/22,630,5,18,0
7/29/22,645,2,6,0
7/30/22,1230,0,12,0
7/31/22,630,0,11,0
8/1/22,1100,0,7,0
8/2/22,1230,0,8,0
8/3/22,700,0,38,0
8/4/22,700,0,21,0
8/5/22,700,0,19,0
8/6/22,700,0,26,0
8/7/22,700,0,6,0
8/8/22,700,0,21,0
8/9/22,700,2,10,0
8/10/22,630,6,13,0
8/11/22,900,0,16,0
8/12/22,1345,0,28,0
8/13/22,700,5,13,0
8/14/22,615,0,42,0
8/15/22,700,0,25,0
8/16/22,700,0,28,0
8/17/22,1100,3,7,0
8/18/22,700,0,19,0
8/19/22,630,0,21,1
8/20/22,1920,0,19,0
8/21/22,630,0,24,0
8/22/22,1145,0,18,0
8/23/22,700,1,21,0
8/24/22,800,1,20,0
8/25/22,645,2,12,0
8/26/22,645,0,13,0
8/27/22,645,0,12,0
8/28/22,700,0,3,0
8/29/22,630,2,9,0
8/30/22,630,0,11,0
8/31/22,1930,0,33,0
9/1/22,700,0,25,0
9/2/22,630,0,25,0
9/3/22,630,0,12,0
9/4/22,630,0,14,0
9/5/22,700,1,22,0
9/6/22,700,0,21,0
9/7/22,700,0,11,0
9/8/22,630,1,9,0
9/9/22,630,0,9,0
9/10/22,700,1,14,0
9/11/22,700,0,12,0
9/12/22,1200,0,20,0
9/13/22,700,0,17,0
9/14/22,700,0,15,0
9/15/22,630,0,16,0
9/16/22,630,1,20,0
9/17/22,1545,0,43,0
9/18/22,700,0,8,0
9/19/22,1130,0,3,0
9/20/22,900,0,38,0
9/21/22,715,1,21,0
9/22/22,700,1,16,0
9/23/22,1100,0,22,0
9/25/22,700,0,5,0
9/26/22,700,0,16,0
9/27/22,630,0,17,0
9/28/22,700,1,12,0
9/29/22,1030,0,14,0
9/30/22,1630,2,24,1
10/1/22,700,0,22,0
10/2/22,700,0,13,0
10/3/22,700,0,17,0
10/4/22,630,0,27,0
10/5/22,645,0,5,0
10/6/22,630,0,6,0
10/7/22,700,0,7,0
10/8/22,1100,0,19,0
10/9/22,645,0,13,0
10/10/22,700,0,12,0
10/11/22,630,0,10,0
10/12/22,700,0,13,0
10/13/22,700,0,22,0
10/14/22,700,0,23,0
10/15/22,700,0,18,0
10/16/22,645,0,13,0
10/17/22,700,0,20,0
10/18/22,1100,0,33,0
10/19/22,700,0,23,0
10/20/22,1400,0,44,0
10/21/22,1200,0,22,0
10/22/22,700,0,20,0
10/23/22,700,0,10,0
10/24/22,1500,0,23,0
10/25/22,700,0,17,0
10/26/22,700,0,17,0
10/27/22,730,0,33,0
10/28/22,700,0,32,0
10/29/22,700,0,28,0
10/30/22,700,0,31,0
10/31/22,700,0,29,0
11/1/22,1200,0,66,0
11/2/22,1000,0,63,0
11/3/22,1400,0,75,0
11/4/22,1245,0,25,0
11/5/22,730,0,15,0
11/6/22,1330,0,56,0
11/7/22,1300,0,26,0
11/8/22,645,1,5,0
11/9/22,1000,3,64,0
11/10/22,700,0,44,0
11/11/22,700,1,27,0
11/12/22,645,0,17,0
11/13/22,940,2,79,0
11/14/22,700,0,25,0
11/15/22,700,0,24,0
11/16/22,700,0,16,0
11/17/22,1500,0,42,0
11/18/22,1250,2,82,0
11/19/22,700,0,10,0
11/21/22,700,0,10,0
11/22/22,1215,0,23,0
11/23/22,1145,0,72,0
11/24/22,1330,2,70,0
11/25/22,1430,1,91,0
11/26/22,700,0,12,0
11/27/22,700,0,13,0
11/28/22,1300,3,84,0
11/29/22,645,0,13,0
11/30/22,1030,0,54,0
12/1/22,700,1,9,0
12/2/22,1230,0,128,0
12/3/22,1200,0,23,0
12/4/22,1400,1,111,0
12/5/22,1045,2,61,0
12/6/22,1300,0,46,0
12/7/22,645,0,18,0
12/8/22,1230,0,73,0
12/9/22,7,1,10,0
12/10/22,7,0,25,0
12/11/22,1345,0,98,0
12/12/22,1030,0,121,0
12/13/22,1030,0,108,0
12/14/22,1400,0,90,0
12/15/22,645,0,28,0
12/16/22,1100,0,52,0
12/17/22,1230,0,34,0
12/18/22,1300,0,44,0
12/19/22,700,1,6,0
12/20/22,1045,0,34,0
12/21/22,1215,0,35,0
12/22/22,1315,0,48,0
12/23/22,1215,2,75,0
12/24/22,1200,0,107,0
12/25/22,1245,0,91,0
12/26/22,700,0,19,0
12/27/22,1300,0,0,0
12/28/22,1300,0,131,0
12/29/22,1200,0,50,0
12/30/22,700,1,33,0
12/31/22,1200,2,3,0
1/1/23,1100,1,123,0
1/2/23,1315,0,95,0
1/3/23,1200,1,124,0
1/4/23,700,4,88,0
1/5/23,1000,0,10,0
1/6/23,1315,2,88,0
1/8/23,1300,2,100,0
1/9/23,700,0,8,0
1/10/23,915,0,13,0
1/11/23,1230,0,62,0
1/12/23,1330,0,128,0
1/13/23,1200,0,24,0
1/14/23,1200,4,40,0
1/15/23,1030,2,117,0
1/16/23,1045,1,70,0
1/17/23,1100,0,119,0
1/18/23,1415,1,122,0
1/19/23,1300,0,116,0
1/20/23,1500,0,98,0
1/21/23,1400,0,98,0
1/22/23,1400,0,122,0
1/23/23,1300,0,88,0
1/24/23,1245,2,86,0
1/25/23,1300,0,78,0
1/26/23,1445,1,40,0
1/27/23,1530,0,48,0
1/28/23,700,1,53,0
1/29/23,1150,0,3,0
1/30/23,1200,0,62,0
1/31/23,1300,2,72,0
2/1/23,1000,1,76,0
2/2/23,1200,3,33,0
2/3/23,1200,3,26,0
2/4/23,1330,2,106,0
2/5/23,1230,3,77,0
2/6/23,1130,1,117,0
2/7/23,1330,2,73,0
2/8/23,1720,3,106,0
2/9/23,1340,0,66,0
2/10/23,1145,1,74,0
2/11/23,1330,2,75,0
2/12/23,1130,0,104,0
2/13/23,1020,0,60,0
2/14/23,1200,0,59,0
2/15/23,1530,1,76,0
2/16/23,1030,0,57,0
2/17/23,1515,1,42,0
2/18/23,1300,0,60,0
2/19/23,1100,2,69,0
2/20/23,915,0,57,0
2/21/23,1430,10,15,0
2/22/23,1345,3,66,0
2/23/23,1330,1,47,0
2/24/23,1430,1,17,0
2/25/23,1310,4,80,0
2/26/23,1150,0,29,0
2/27/23,640,6,27,0
2/28/23,1600,9,15,0
3/1/23,1420,2,141,0
3/2/23,645,0,114,0
3/3/23,1315,9,14,0
3/4/23,1345,0,77,0
3/5/23,800,3,108,0
3/6/23,1230,4,32,0
3/7/23,1130,2,60,0
3/8/23,1200,0,28,0
3/9/23,700,9,26,0
3/10/23,1225,0,9,0
3/11/23,1200,1,64,0
3/12/23,1230,0,25,0
3/16/23,1330,4,46,0
3/17/23,1400,1,43,0
3/18/23,1120,3,33,0
3/19/23,1330,8,30,0
3/20/23,1200,2,65,0
3/21/23,1600,0,26,0
3/22/23,1630,2,109,0
3/23/23,730,0,112,0
3/24/23,1415,3,8,0
3/25/23,1545,1,87,0
3/26/23,1645,0,51,0
3/27/23,1030,1,24,0
3/28/23,1615,0,15,0
3/29/23,1200,0,69,0
3/30/23,1700,0,88,0
3/31/23,1630,2,33,0
4/1/23,1410,1,31,0
4/2/23,1400,0,37,0
4/3/23,1615,0,64,0
4/4/23,1500,2,92,0
4/5/23,1400,2,61,0
4/6/23,1400,0,65,1
4/7/23,1600,0,44,0
4/8/23,1550,0,84,0
4/9/23,1700,0,65,0
4/10/23,1400,0,64,0
4/11/23,1020,2,54,0
4/12/23,1610,2,48,0
4/13/23,1400,0,84,0
4/14/23,1120,0,50,0
4/15/23,1345,2,39,0
4/16/23,1500,0,52,0
4/17/23,1330,0,65,0
4/18/23,1800,0,84,0
4/19/23,1330,0,104,0
4/20/23,1330,0,92,0
4/21/23,1600,0,79,0
4/22/23,1145,0,80,0
4/23/23,1215,0,63,0
4/24/23,1320,0,80,0
4/25/23,1510,0,80,0
4/26/23,1220,0,64,0
4/27/23,1415,0,51,1
4/28/23,1330,0,84,1
4/29/23,1500,0,61,1
4/30/23,645,0,92,0
5/1/23,1330,0,46,0
5/2/23,1230,0,108,0
5/3/23,1145,0,72,0
5/4/23,1100,2,88,0
5/5/23,1245,0,53,0
5/6/23,1140,0,80,0
5/7/23,1400,1,53,0
5/8/23,1450,0,88,0
5/9/23,1330,0,83,0
5/10/23,1200,0,57,0
5/11/23,1110,0,37,0
5/12/23,1400,0,42,0
5/13/23,1315,0,50,0
5/14/23,1440,0,57,0
5/15/23,1230,0,65,0
5/16/23,1250,0,63,0
5/17/23,1215,0,71,0
5/18/23,1400,0,63,0
5/19/23,1200,0,75,0
5/20/23,1200,0,58,0
5/21/23,1715,0,56,0
5/22/23,1310,0,83,0
5/23/23,1300,0,58,0
5/24/23,1540,0,63,0
5/25/23,1300,1,55,0
5/26/23,1200,0,40,0
5/27/23,1020,1,39,0
5/28/23,1130,0,64,0
5/29/23,1330,0,51,0
5/30/23,1130,0,39,0
5/31/23,1115,0,67,0
6/1/23,1200,0,73,0
6/2/23,1600,0,105,0
6/3/23,1215,0,113,0
6/4/23,1250,0,107,0
6/5/23,1310,1,106,0
6/6/23,1235,0,64,0
6/7/23,1440,0,65,0
6/8/23,1300,0,60,0
6/9/23,1115,0,55,0
6/10/23,1030,0,87,0
6/11/23,730,0,95,0
6/12/23,1130,0,108,0
6/13/23,1100,0,136,0
6/14/23,930,0,142,0
6/15/23,1250,0,151,0
6/16/23,1045,0,137,0
6/17/23,630,0,127,0
6/18/23,1340,0,88,0
6/19/23,1130,0,162,0
6/20/23,1250,0,132,0
6/21/23,645,0,138,0
6/22/23,1200,0,126,0
6/23/23,630,1,120,0
6/24/23,1945,0,124,0
6/25/23,1700,0,101,0
6/26/23,1315,0,123,0
6/27/23,1030,0,153,0
6/28/23,1100,0,146,0
6/29/23,1950,1,145,0
6/30/23,1950,0,59,0
7/1/23,1300,0,19,0
7/2/23,1260,0,110,0
7/3/23,1315,0,118,0
7/4/23,1120,0,131,1
7/5/23,1400,0,92,0
7/6/23,1400,0,108,0
7/7/23,1315,0,130,1
7/8/23,700,0,135,1
7/9/23,630,0,104,1
7/10/23,645,0,78,0
7/11/23,1430,0,86,0
7/12/23,1915,0,112,0
7/13/23,1320,0,65,0
7/14/23,2000,0,88,0
7/15/23,1500,0,24,0
7/16/23,1340,0,92,0
7/17/23,700,0,85,0
7/18/23,1125,0,33,0
7/19/23,630,0,56,0
7/20/23,740,4,38,0
7/21/23,1345,1,54,0
7/22/23,1100,0,68,0
7/23/23,1130,0,44,0
7/24/23,630,2,48,0
7/25/23,640,0,22,0
7/26/23,630,0,22,0
7/27/23,1450,1,29,0
7/28/23,1750,2,51,0
7/29/23,1930,1,57,0
7/30/23,1125,1,37,0
7/31/23,0,1,38,0
8/1/23,630,2,0,16
8/2/23,630,1,0,14
8/3/23,630,0,0,17
8/4/23,1430,0,0,40
8/5/23,700,0,0,19
8/6/23,630,0,0,7
8/7/23,700,0,0,14
8/8/23,1500,0,0,35
8/9/23,700,0,0,6
8/10/23,900,0,0,15
8/11/23,700,0,0,24
8/12/23,630,1,0,23
8/13/23,650,1,0,12
8/14/23,630,0,0,14
8/15/23,0,0,0,0
8/16/23,1430,1,0,27
8/17/23,645,1,0,6
8/18/23,630,0,0,19
8/19/23,700,0,0,15
8/20/23,645,1,0,28
8/21/23,645,0,0,25
8/22/23,1430,0,1,49
8/23/23,630,0,1,32
8/24/23,700,0,1,31
8/25/23,630,0,1,14
8/26/23,1000,1,1,37
8/27/23,630,0,0,9
8/28/23,705,0,0,17
8/29/23,1110,0,0,12
8/30/23,0,0,0,0
8/31/23,1000,1,0,28
9/1/23,647,2,0,24
9/2/23,1339,0,0,20
9/3/23,630,1,0,1
9/4/23,644,0,0,21
9/5/23,630,0,0,25
9/6/23,625,2,0,21
9/7/23,830,0,0,20
9/8/23,700,2,0,19
9/9/23,700,0,0,12
9/10/23,1300,0,0,19
9/11/23,1230,0,0,7
9/12/23,1200,2,0,21
9/13/23,1225,0,0,20
9/16/23,700,0,0,13
9/17/23,645,0,0,8
9/18/23,645,0,0,4
9/19/23,645,0,0,17
9/20/23,1020,0,0,21
9/21/23,721,2,0,39
9/21/23,842,1,0,46
9/22/23,1442,1,0,63
9/23/23,700,0,0,28
9/24/23,715,0,1,25
9/25/23,1300,0,1,17
9/26/23,1451,0,0,29
9/27/23,1215,2,0,3
9/28/23,1100,0,0,39
9/29/23,705,0,0,27
9/30/23,735,1,0,12
10/1/23,816,0,0,34
10/2/23,900,0,1,22
10/3/23,653,0,1,19
10/4/23,1420,0,0,50
10/5/23,900,2,0,30
10/6/23,650,0,0,18
10/7/23,652,0,0,27
10/8/23,1407,0,0,43
10/9/23,700,1,0,18
10/10/23,1306,1,0,31
10/11/23,1447,1,0,65
10/12/23,657,0,0,26
10/13/23,1000,2,0,41
10/14/23,700,0,0,7
10/15/23,645,0,0,15
10/16/23,645,0,0,16
10/17/23,1814,0,0,25
10/18/23,1300,0,0,56
10/19/23,1050,0,0,24
10/20/23,926,0,0,64
10/21/23,650,0,0,36
10/22/23,700,0,0,32
10/23/23,700,0,0,14
10/24/23,1244,0,0,84
10/25/23,1107,0,0,41
10/26/23,1452,0,0,41
10/27/23,1141,0,0,26
10/28/23,700,0,0,6
10/29/23,700,0,0,12
10/30/23,720,1,0,24
10/31/23,711,0,0,7
